course,model_name,rmse_mean,mae_mean,mape_mean
aiare 2,hgb_max_iter=400_learning_rate=0.05_max_depth=4_min_samples_leaf=5,14.465669266601111,12.948496152948314,36.979173628000545
aiare 2,hgb_max_iter=200_learning_rate=0.1_max_depth=4_min_samples_leaf=5,14.469778883193213,12.97519074305091,34.745508274180274
aiare 2,hgb_max_iter=200_learning_rate=0.1_max_depth=6_min_samples_leaf=5,14.473580208725458,13.002998112724397,34.884542317325696
aiare 2,hgb_max_iter=400_learning_rate=0.05_max_depth=6_min_samples_leaf=5,14.495384158725956,12.989307143020625,37.08190006626236
aiare 2,extra_trees_n_estimators=300_max_depth=None_min_samples_leaf=1,14.504757870973734,11.725555555555554,52.21633617263077
aiare 2,extra_trees_n_estimators=300_max_depth=20_min_samples_leaf=1,14.504757870973734,11.725555555555554,52.21633617263077
aiare 2,extra_trees_n_estimators=200_max_depth=5_min_samples_leaf=1,14.527755674122815,11.906337962962967,54.05338910580863
aiare 2,extra_trees_n_estimators=300_max_depth=10_min_samples_leaf=1,14.54034987177362,11.801296296296293,52.255303810290194
aiare 2,extra_trees_n_estimators=100_max_depth=5_min_samples_leaf=1,14.639175144118866,12.199178571428567,53.57137375292194
aiare 2,extra_trees_n_estimators=200_max_depth=None_min_samples_leaf=1,14.735566965044095,12.244444444444442,53.30188825256479
aiare 2,extra_trees_n_estimators=200_max_depth=20_min_samples_leaf=1,14.735566965044095,12.244444444444442,53.30188825256479
aiare 2,extra_trees_n_estimators=200_max_depth=10_min_samples_leaf=1,14.742034606895855,12.248055555555553,53.30145212803446
aiare 2,extra_trees_n_estimators=100_max_depth=None_min_samples_leaf=1,14.758210076491752,12.295555555555554,54.15412774707676
aiare 2,extra_trees_n_estimators=100_max_depth=10_min_samples_leaf=1,14.758210076491752,12.295555555555554,54.15412774707676
aiare 2,extra_trees_n_estimators=100_max_depth=20_min_samples_leaf=1,14.758210076491752,12.295555555555554,54.15412774707676
aiare 2,ridge_alpha=0.1,14.769531851305715,14.281163016110739,55.33866682537205
aiare 2,hgb_max_iter=400_learning_rate=0.1_max_depth=3_min_samples_leaf=5,14.78145167307204,13.489519425751121,36.69558962835827
aiare 2,hgb_max_iter=400_learning_rate=0.1_max_depth=4_min_samples_leaf=5,14.820931118769778,13.36822133453901,34.005577355695145
aiare 2,hgb_max_iter=400_learning_rate=0.1_max_depth=6_min_samples_leaf=5,14.86080785086841,13.419002948107101,34.12044029343566
aiare 2,extra_trees_n_estimators=100_max_depth=20_min_samples_leaf=3,14.91216311495944,14.366296296296277,61.39161304845019
aiare 2,extra_trees_n_estimators=100_max_depth=None_min_samples_leaf=3,14.912163114959446,14.366296296296278,61.39161304845018
aiare 2,extra_trees_n_estimators=100_max_depth=10_min_samples_leaf=3,14.912163114959446,14.366296296296278,61.39161304845019
aiare 2,extra_trees_n_estimators=100_max_depth=5_min_samples_leaf=3,14.966464805682838,14.422462962962939,61.425656509255155
aiare 2,hgb_max_iter=100_learning_rate=0.2_max_depth=4_min_samples_leaf=5,15.382552413701106,13.673678352180595,37.930840650801265
aiare 2,hgb_max_iter=100_learning_rate=0.2_max_depth=6_min_samples_leaf=5,15.449605213890402,13.739216621013277,38.212884070624185
aiare 2,hgb_max_iter=200_learning_rate=0.2_max_depth=6_min_samples_leaf=5,15.705435060558868,14.101555903145197,38.66369100893164
aiare 2,hgb_max_iter=400_learning_rate=0.2_max_depth=6_min_samples_leaf=5,15.726808261251506,14.126101555309871,38.75240763785735
aiare 2,hgb_max_iter=200_learning_rate=0.2_max_depth=4_min_samples_leaf=5,15.750898850704814,14.142267369451707,38.60260482659177
aiare 2,hgb_max_iter=400_learning_rate=0.2_max_depth=4_min_samples_leaf=5,15.778712245059147,14.171865574029466,38.688531607599
aiare 2,elasticnet_alpha=0.01_l1_ratio=0.5,15.944011783842328,15.376354899584598,56.83301545528602
aiare 2,random_forest_n_estimators=300_max_depth=5_min_samples_leaf=3,16.354430966471906,13.644047565603124,49.47024652438236
aiare 2,random_forest_n_estimators=300_max_depth=20_min_samples_leaf=3,16.354430966471906,13.644047565603126,49.470246524382354
aiare 2,random_forest_n_estimators=300_max_depth=10_min_samples_leaf=3,16.354430966471906,13.644047565603126,49.47024652438236
aiare 2,random_forest_n_estimators=300_max_depth=None_min_samples_leaf=3,16.354430966471917,13.644047565603133,49.470246524382354
aiare 2,elasticnet_alpha=0.1_l1_ratio=0.9,16.689915715707215,16.072734443756662,54.795813885392484
aiare 2,bagging_n_estimators=10_max_samples=1.0_max_features=1.0,16.85589185473139,13.255555555555553,34.7314655595163
aiare 2,random_forest_n_estimators=200_max_depth=10_min_samples_leaf=3,17.953834899416076,14.696126362834702,44.9027852150687
aiare 2,random_forest_n_estimators=200_max_depth=20_min_samples_leaf=3,17.95383489941608,14.696126362834702,44.90278521506872
aiare 2,random_forest_n_estimators=200_max_depth=None_min_samples_leaf=3,17.953834899416083,14.69612636283471,44.90278521506872
aiare 2,random_forest_n_estimators=200_max_depth=5_min_samples_leaf=3,17.953834899416083,14.69612636283471,44.90278521506872
aiare 2,bagging_n_estimators=25_max_samples=0.7_max_features=0.9,18.117503922534933,15.546666666666667,60.58326465447553
aiare 2,bagging_n_estimators=50_max_samples=1.0_max_features=0.7,18.151046933999602,14.735555555555557,48.30318257844082
aiare 2,bagging_n_estimators=25_max_samples=0.7_max_features=0.7,18.765374383358033,16.19111111111111,57.004020130739434
aiare 2,elasticnet_alpha=0.01_l1_ratio=0.3,18.86181069780535,18.201757016702597,60.1328460845682
aiare 2,bagging_n_estimators=50_max_samples=1.0_max_features=0.9,19.180298145108974,15.335555555555558,54.0081344724878
aiare 2,bagging_n_estimators=50_max_samples=0.9_max_features=0.7,19.48471262539978,16.060000000000006,65.05712620458114
aiare 2,random_forest_n_estimators=100_max_depth=10_min_samples_leaf=3,19.50827743747402,16.04414614397946,43.82447035245563
aiare 2,random_forest_n_estimators=100_max_depth=5_min_samples_leaf=3,19.508277437474025,16.044146143979464,43.82447035245563
aiare 2,random_forest_n_estimators=100_max_depth=None_min_samples_leaf=3,19.508277437474025,16.044146143979464,43.82447035245564
aiare 2,random_forest_n_estimators=100_max_depth=20_min_samples_leaf=3,19.508277437474025,16.044146143979464,43.82447035245564
aiare 2,gbr_n_estimators=300_learning_rate=0.01_max_depth=3_subsample=1.0,19.52393339461825,16.904954366708395,52.591781196042746
aiare 2,gbr_n_estimators=200_learning_rate=0.01_max_depth=3_subsample=1.0,19.771471735415233,19.356061057410628,110.22225426854301
aiare 2,gbr_n_estimators=200_learning_rate=0.01_max_depth=4_subsample=0.8,19.81168252356519,19.31561486289642,118.36704270177368
aiare 2,random_forest_n_estimators=300_max_depth=None_min_samples_leaf=1,19.8213852620091,16.006296296296295,48.1817121465466
aiare 2,random_forest_n_estimators=300_max_depth=10_min_samples_leaf=1,19.8213852620091,16.006296296296295,48.1817121465466
aiare 2,random_forest_n_estimators=300_max_depth=20_min_samples_leaf=1,19.8213852620091,16.006296296296295,48.1817121465466
aiare 2,bagging_n_estimators=25_max_samples=1.0_max_features=0.9,19.855273031904762,15.795555555555552,61.68829590198351
aiare 2,bagging_n_estimators=25_max_samples=1.0_max_features=0.7,19.887531983877977,14.937777777777773,47.78991172328434
aiare 2,random_forest_n_estimators=300_max_depth=5_min_samples_leaf=1,20.027947145528362,16.12135229276896,47.83195978494584
aiare 2,gbr_n_estimators=200_learning_rate=0.01_max_depth=5_subsample=0.8,20.037440150691797,19.223617926230165,118.59157418565003
aiare 2,gbr_n_estimators=100_learning_rate=0.1_max_depth=3_subsample=1.0,20.179130762601666,15.314700824254112,18.705225665336606
aiare 2,gbr_n_estimators=200_learning_rate=0.1_max_depth=3_subsample=1.0,20.17931373011801,15.313784782233524,18.697861798744107
aiare 2,gbr_n_estimators=300_learning_rate=0.1_max_depth=3_subsample=1.0,20.179336650760714,15.313787038073821,18.697802087111118
aiare 2,random_forest_n_estimators=200_max_depth=None_min_samples_leaf=1,20.2312492286323,16.24,43.76488296808885
aiare 2,random_forest_n_estimators=200_max_depth=10_min_samples_leaf=1,20.2312492286323,16.24,43.76488296808885
aiare 2,random_forest_n_estimators=200_max_depth=20_min_samples_leaf=1,20.2312492286323,16.24,43.76488296808885
aiare 2,bagging_n_estimators=50_max_samples=0.7_max_features=0.7,20.316837812611336,18.41333333333333,81.36052493924336
aiare 2,random_forest_n_estimators=200_max_depth=5_min_samples_leaf=1,20.365578785879045,16.190740740740743,43.483998345407876
aiare 2,random_forest_n_estimators=100_max_depth=None_min_samples_leaf=1,20.445910658629433,16.621111111111112,37.33209270304828
aiare 2,random_forest_n_estimators=100_max_depth=10_min_samples_leaf=1,20.445910658629433,16.621111111111112,37.33209270304828
aiare 2,random_forest_n_estimators=100_max_depth=20_min_samples_leaf=1,20.445910658629433,16.621111111111112,37.33209270304828
aiare 2,gbr_n_estimators=200_learning_rate=0.01_max_depth=3_subsample=0.8,20.47907184361496,19.866638712619103,112.43056684708499
aiare 2,gbr_n_estimators=300_learning_rate=0.01_max_depth=4_subsample=0.8,20.517420933642846,17.539578420867716,62.08118601972077
aiare 2,gbr_n_estimators=100_learning_rate=0.05_max_depth=3_subsample=1.0,20.563176062068848,16.00173360261178,22.18862463830663
aiare 2,gbr_n_estimators=300_learning_rate=0.01_max_depth=3_subsample=0.8,20.568690092373586,17.393099048765787,54.024266462606676
aiare 2,gbr_n_estimators=200_learning_rate=0.05_max_depth=3_subsample=1.0,20.639184689493348,15.965336006684316,18.942508425503018
aiare 2,gbr_n_estimators=300_learning_rate=0.05_max_depth=3_subsample=1.0,20.640356737776496,15.965484506590121,18.937248217137647
aiare 2,bagging_n_estimators=25_max_samples=0.9_max_features=0.7,20.767951863884683,15.235555555555555,51.850212771704456
aiare 2,bagging_n_estimators=50_max_samples=0.7_max_features=0.9,21.02558828944279,17.49555555555556,62.22972000864463
aiare 2,elasticnet_alpha=0.01_l1_ratio=0.1,21.204879782860882,20.565479894110624,63.154153494674354
aiare 2,gbr_n_estimators=100_learning_rate=0.2_max_depth=5_subsample=1.0,21.258796272257886,17.07656192238624,41.566125052409944
aiare 2,gbr_n_estimators=200_learning_rate=0.2_max_depth=5_subsample=1.0,21.258796274828462,17.07656192307499,41.56612500979505
aiare 2,gbr_n_estimators=300_learning_rate=0.2_max_depth=5_subsample=1.0,21.258796274828462,17.07656192307499,41.56612500979505
aiare 2,gbr_n_estimators=200_learning_rate=0.2_max_depth=3_subsample=1.0,21.324866723858126,15.99835110197026,17.465864075500832
aiare 2,gbr_n_estimators=300_learning_rate=0.2_max_depth=3_subsample=1.0,21.324866738605014,15.998351115758304,17.465864091937956
aiare 2,gbr_n_estimators=100_learning_rate=0.2_max_depth=3_subsample=1.0,21.32489251265852,15.998373614337497,17.465839707623005
aiare 2,gbr_n_estimators=300_learning_rate=0.01_max_depth=5_subsample=0.8,21.34566787131242,17.503482084352672,62.10276242958518
aiare 2,gbr_n_estimators=100_learning_rate=0.1_max_depth=5_subsample=1.0,21.46348704293209,17.241013461482833,43.48747889765276
aiare 2,gbr_n_estimators=200_learning_rate=0.1_max_depth=5_subsample=1.0,21.46483676908078,17.241908144803308,43.47779770788398
aiare 2,gbr_n_estimators=300_learning_rate=0.1_max_depth=5_subsample=1.0,21.46483678795921,17.241908155329238,43.477797483030294
aiare 2,bagging_n_estimators=25_max_samples=1.0_max_features=1.0,21.880135635968173,16.46666666666667,32.26037299612179
aiare 2,gbr_n_estimators=100_learning_rate=0.05_max_depth=4_subsample=0.8,22.156558222431915,17.01021465543221,35.23340297834215
aiare 2,gbr_n_estimators=300_learning_rate=0.05_max_depth=4_subsample=0.8,22.29828907785596,17.1255265974411,33.16697725207316
aiare 2,gbr_n_estimators=200_learning_rate=0.05_max_depth=4_subsample=0.8,22.300101911240613,17.12639526924489,33.195053542227136
aiare 2,random_forest_n_estimators=100_max_depth=5_min_samples_leaf=1,22.36748318318924,17.990962962962964,37.96558479883614
aiare 2,gbr_n_estimators=200_learning_rate=0.01_max_depth=4_subsample=1.0,22.4497868573899,21.494352960168754,116.72473459194764
aiare 2,gbr_n_estimators=200_learning_rate=0.01_max_depth=6_subsample=0.8,22.626496369820796,21.800593400919478,123.66226735240782
aiare 2,bagging_n_estimators=50_max_samples=1.0_max_features=1.0,22.904322979811198,17.582222222222228,32.75124559692723
aiare 2,gbr_n_estimators=100_learning_rate=0.05_max_depth=5_subsample=0.8,23.02340035014498,16.87794539725446,37.07361666680769
aiare 2,gbr_n_estimators=200_learning_rate=0.01_max_depth=5_subsample=1.0,23.174831399549745,22.05399435497489,120.34572491441088
aiare 2,bagging_n_estimators=25_max_samples=0.9_max_features=1.0,23.238369386374288,18.604444444444443,37.83396372464752
aiare 2,gbr_n_estimators=300_learning_rate=0.05_max_depth=5_subsample=0.8,23.2530981496912,17.063186514023403,35.19146739089697
aiare 2,gbr_n_estimators=200_learning_rate=0.05_max_depth=5_subsample=0.8,23.253769890275283,17.063611901479977,35.20904188552111
aiare 2,gbr_n_estimators=300_learning_rate=0.01_max_depth=6_subsample=0.8,23.302780528383465,20.027970192853815,66.81340229605735
aiare 2,gbr_n_estimators=300_learning_rate=0.1_max_depth=4_subsample=0.8,23.42810846784879,18.619601186571916,34.16890239847205
aiare 2,gbr_n_estimators=200_learning_rate=0.1_max_depth=4_subsample=0.8,23.428121725106532,18.619612570356484,34.169015228759754
aiare 2,gbr_n_estimators=100_learning_rate=0.1_max_depth=4_subsample=0.8,23.42886790791997,18.619492016171204,34.17676751545347
aiare 2,bagging_n_estimators=10_max_samples=0.7_max_features=0.9,23.466933413216783,19.844444444444438,82.4168329077602
aiare 2,gbr_n_estimators=300_learning_rate=0.2_max_depth=3_subsample=0.8,23.486967057082396,17.136466224082373,21.429578405197873
aiare 2,gbr_n_estimators=200_learning_rate=0.2_max_depth=3_subsample=0.8,23.4869674155527,17.136466571453234,21.429578847732888
aiare 2,gbr_n_estimators=100_learning_rate=0.2_max_depth=3_subsample=0.8,23.487019074596756,17.13647420325645,21.428511401887594
aiare 2,bagging_n_estimators=25_max_samples=0.9_max_features=0.9,23.632438941161237,18.795555555555552,58.11270564636496
aiare 2,gbr_n_estimators=200_learning_rate=0.01_max_depth=6_subsample=1.0,23.653859255364235,22.429856642845618,119.12670229668056
aiare 2,gbr_n_estimators=300_learning_rate=0.01_max_depth=4_subsample=1.0,23.735951630745465,19.545418415671858,59.63049388343737
aiare 2,gbr_n_estimators=100_learning_rate=0.2_max_depth=4_subsample=1.0,23.81249778250488,18.386807377298833,27.839651041767
aiare 2,gbr_n_estimators=200_learning_rate=0.2_max_depth=4_subsample=1.0,23.812497788406137,18.386807379594725,27.83965098004758
aiare 2,gbr_n_estimators=300_learning_rate=0.2_max_depth=4_subsample=1.0,23.812497788406137,18.386807379594725,27.83965098004758
aiare 2,gbr_n_estimators=100_learning_rate=0.05_max_depth=3_subsample=0.8,24.119162381925914,17.658744631741943,29.216886222567254
aiare 2,gbr_n_estimators=300_learning_rate=0.05_max_depth=3_subsample=0.8,24.13174581673773,17.57836517893942,26.456658637726253
aiare 2,gbr_n_estimators=200_learning_rate=0.05_max_depth=3_subsample=0.8,24.1360559049696,17.583900873466003,26.554096038869556
aiare 2,bagging_n_estimators=50_max_samples=0.9_max_features=0.9,24.224101907250656,18.73333333333333,48.4327273171584
aiare 2,bagging_n_estimators=50_max_samples=0.9_max_features=1.0,24.271934788113878,19.095555555555553,41.39316784452089
aiare 2,gbr_n_estimators=100_learning_rate=0.1_max_depth=5_subsample=0.8,24.27879705970837,17.84643902459722,37.79328841690568
aiare 2,gbr_n_estimators=300_learning_rate=0.1_max_depth=5_subsample=0.8,24.280489387567727,17.849377423291198,37.772668394855906
aiare 2,gbr_n_estimators=200_learning_rate=0.1_max_depth=5_subsample=0.8,24.280494271971296,17.849385102670034,37.772738995062724
aiare 2,gbr_n_estimators=300_learning_rate=0.1_max_depth=3_subsample=0.8,24.471378736792246,17.819479334535504,26.277766848897386
aiare 2,gbr_n_estimators=200_learning_rate=0.1_max_depth=3_subsample=0.8,24.471435609712675,17.819569831686888,26.279577926236826
aiare 2,gbr_n_estimators=100_learning_rate=0.1_max_depth=3_subsample=0.8,24.482265048439086,17.83688788936622,26.421370628029305
aiare 2,elasticnet_alpha=0.05_l1_ratio=0.7,24.560173534124022,23.99143572011924,67.65262485290314
aiare 2,gbr_n_estimators=100_learning_rate=0.05_max_depth=6_subsample=0.8,24.633140722404978,18.835496779130434,37.886784143497074
aiare 2,gbr_n_estimators=300_learning_rate=0.05_max_depth=6_subsample=0.8,24.870880364615562,18.864230373395237,34.597708760237495
aiare 2,gbr_n_estimators=200_learning_rate=0.05_max_depth=6_subsample=0.8,24.871648041778787,18.865244372134217,34.62676643276896
aiare 2,gbr_n_estimators=300_learning_rate=0.1_max_depth=6_subsample=0.8,24.97715086253113,19.37261092058802,29.814900818356946
aiare 2,gbr_n_estimators=200_learning_rate=0.1_max_depth=6_subsample=0.8,24.97715136333122,19.372613587675517,29.81491113910995
aiare 2,gbr_n_estimators=100_learning_rate=0.1_max_depth=6_subsample=0.8,24.977626125180464,19.370587476720484,29.80672572678468
aiare 2,gbr_n_estimators=300_learning_rate=0.01_max_depth=5_subsample=1.0,24.985799401470356,20.5407354268027,63.930702715904054
aiare 2,gbr_n_estimators=100_learning_rate=0.1_max_depth=4_subsample=1.0,25.175412680860983,19.349133376867755,29.982144984195603
aiare 2,gbr_n_estimators=200_learning_rate=0.1_max_depth=4_subsample=1.0,25.176591200635638,19.350398029296116,29.974708053875943
aiare 2,gbr_n_estimators=300_learning_rate=0.1_max_depth=4_subsample=1.0,25.176591217791046,19.350398051692995,29.974707873444434
aiare 2,gbr_n_estimators=300_learning_rate=0.01_max_depth=6_subsample=1.0,25.44785162990785,20.9711863491254,62.55263876533119
aiare 2,bagging_n_estimators=10_max_samples=0.7_max_features=0.7,25.503022354456817,22.844444444444445,65.20103354910512
aiare 2,gbr_n_estimators=100_learning_rate=0.05_max_depth=4_subsample=1.0,26.034698548917287,19.78438738783233,34.86514940436165
aiare 2,gbr_n_estimators=100_learning_rate=0.2_max_depth=4_subsample=0.8,26.357148404272845,20.933084837006124,35.59960858698079
aiare 2,gbr_n_estimators=200_learning_rate=0.2_max_depth=4_subsample=0.8,26.357151557031738,20.933076166488878,35.599320631383925
aiare 2,gbr_n_estimators=300_learning_rate=0.2_max_depth=4_subsample=0.8,26.357151557543308,20.933076167189146,35.599320627645064
aiare 2,gbr_n_estimators=200_learning_rate=0.05_max_depth=4_subsample=1.0,26.38413441486941,19.9888208608405,32.62974213008574
aiare 2,gbr_n_estimators=300_learning_rate=0.05_max_depth=4_subsample=1.0,26.385717497377613,19.98972088955058,32.61612531701936
aiare 2,gbr_n_estimators=300_learning_rate=0.2_max_depth=6_subsample=0.8,26.457174264263966,20.695164423402225,39.28179768264979
aiare 2,gbr_n_estimators=200_learning_rate=0.2_max_depth=6_subsample=0.8,26.457174264277203,20.695164423224952,39.28179768582131
aiare 2,gbr_n_estimators=100_learning_rate=0.2_max_depth=6_subsample=0.8,26.457178554553906,20.69516751177073,39.28176792076192
aiare 2,bagging_n_estimators=10_max_samples=0.9_max_features=1.0,26.521907635124762,22.066666666666663,48.985281872737204
aiare 2,bagging_n_estimators=25_max_samples=0.7_max_features=1.0,26.891442428981055,23.382222222222225,82.74881102228811
aiare 2,gbr_n_estimators=100_learning_rate=0.05_max_depth=5_subsample=1.0,27.153506187920925,21.099270348279248,44.18018812564868
aiare 2,bagging_n_estimators=10_max_samples=0.7_max_features=1.0,27.2338922940734,23.21111111111111,57.30223919548769
aiare 2,gbr_n_estimators=200_learning_rate=0.05_max_depth=5_subsample=1.0,27.467202180565305,21.30988355269177,42.136703567122964
aiare 2,gbr_n_estimators=300_learning_rate=0.05_max_depth=5_subsample=1.0,27.46902763196729,21.31101848623989,42.12398213780428
aiare 2,bagging_n_estimators=50_max_samples=0.7_max_features=1.0,27.904278443873846,22.873333333333335,65.43173036022294
aiare 2,bagging_n_estimators=10_max_samples=1.0_max_features=0.9,28.435714472931835,24.077777777777772,83.33979987836868
aiare 2,gbr_n_estimators=100_learning_rate=0.05_max_depth=6_subsample=1.0,28.455664522998116,21.86214330889537,40.66442991795227
aiare 2,random_forest_n_estimators=200_max_depth=None_min_samples_leaf=5,28.70208700461571,24.600193865526546,97.81081611081082
aiare 2,random_forest_n_estimators=200_max_depth=20_min_samples_leaf=5,28.70208700461571,24.60019386552655,97.81081611081079
aiare 2,random_forest_n_estimators=200_max_depth=10_min_samples_leaf=5,28.702087004615716,24.600193865526553,97.81081611081079
aiare 2,random_forest_n_estimators=200_max_depth=5_min_samples_leaf=5,28.702087004615716,24.600193865526553,97.81081611081082
aiare 2,hgb_max_iter=200_learning_rate=0.01_max_depth=3_min_samples_leaf=10,28.731130740984366,26.755879685099643,206.19447178117568
aiare 2,hgb_max_iter=200_learning_rate=0.01_max_depth=4_min_samples_leaf=10,28.731130740984366,26.755879685099643,206.19447178117568
aiare 2,hgb_max_iter=200_learning_rate=0.01_max_depth=6_min_samples_leaf=10,28.731130740984366,26.755879685099643,206.19447178117568
aiare 2,gbr_n_estimators=200_learning_rate=0.05_max_depth=6_subsample=1.0,28.76133416522858,22.06961797044539,38.628199753221274
aiare 2,gbr_n_estimators=300_learning_rate=0.05_max_depth=6_subsample=1.0,28.76314105081698,22.070798224252297,38.615822776239106
aiare 2,random_forest_n_estimators=300_max_depth=None_min_samples_leaf=5,28.777428083205354,25.22103637446811,108.24213528385711
aiare 2,random_forest_n_estimators=300_max_depth=10_min_samples_leaf=5,28.777428083205365,25.22103637446811,108.24213528385712
aiare 2,random_forest_n_estimators=300_max_depth=5_min_samples_leaf=5,28.777428083205375,25.221036374468117,108.24213528385711
aiare 2,random_forest_n_estimators=300_max_depth=20_min_samples_leaf=5,28.777428083205375,25.221036374468117,108.24213528385711
aiare 2,gbr_n_estimators=200_learning_rate=0.2_max_depth=5_subsample=0.8,28.88974475511797,22.277113354058397,32.97311565520949
aiare 2,gbr_n_estimators=300_learning_rate=0.2_max_depth=5_subsample=0.8,28.889744755338057,22.277113354270153,32.97311565335668
aiare 2,gbr_n_estimators=100_learning_rate=0.2_max_depth=5_subsample=0.8,28.889753417843224,22.277122071351815,32.97313447036472
aiare 2,bagging_n_estimators=10_max_samples=0.9_max_features=0.7,29.21111532634306,21.92222222222222,63.239162411465145
aiare 2,random_forest_n_estimators=100_max_depth=10_min_samples_leaf=5,29.27883184173507,25.365986680922177,92.47920516978057
aiare 2,random_forest_n_estimators=100_max_depth=5_min_samples_leaf=5,29.278831841735073,25.36598668092218,92.47920516978057
aiare 2,random_forest_n_estimators=100_max_depth=20_min_samples_leaf=5,29.27883184173508,25.36598668092218,92.47920516978057
aiare 2,random_forest_n_estimators=100_max_depth=None_min_samples_leaf=5,29.278831841735084,25.36598668092219,92.47920516978057
aiare 2,gbr_n_estimators=100_learning_rate=0.1_max_depth=6_subsample=1.0,29.41810248625941,22.22428563913327,37.86269518825129
aiare 2,gbr_n_estimators=200_learning_rate=0.1_max_depth=6_subsample=1.0,29.419594261143672,22.22526601747384,37.85361216270252
aiare 2,gbr_n_estimators=300_learning_rate=0.1_max_depth=6_subsample=1.0,29.419594282451843,22.225266028112035,37.85361194112301
aiare 2,bagging_n_estimators=10_max_samples=1.0_max_features=0.7,29.43412942792473,22.677777777777777,57.51020020738414
aiare 2,elasticnet_alpha=0.05_l1_ratio=0.5,30.871826926318374,30.3697640762568,78.53672108634451
aiare 2,gbr_n_estimators=100_learning_rate=0.2_max_depth=6_subsample=1.0,30.993535793560067,23.359529541375963,40.01658644531748
aiare 2,gbr_n_estimators=200_learning_rate=0.2_max_depth=6_subsample=1.0,30.993535796053994,23.359529542346888,40.01658640903593
aiare 2,gbr_n_estimators=300_learning_rate=0.2_max_depth=6_subsample=1.0,30.993535796053994,23.359529542346888,40.01658640903593
aiare 2,hgb_max_iter=100_learning_rate=0.01_max_depth=3_min_samples_leaf=5,31.35433415608273,28.197047468415093,275.5320856456624
aiare 2,hgb_max_iter=100_learning_rate=0.01_max_depth=4_min_samples_leaf=5,31.446284464316104,28.238898937412966,275.7872044964047
aiare 2,hgb_max_iter=100_learning_rate=0.01_max_depth=6_min_samples_leaf=5,31.446284464316104,28.238898937412966,275.7872044964047
aiare 2,elasticnet_alpha=0.1_l1_ratio=0.7,31.460560996471827,30.86203028909091,76.85474904932089
aiare 2,bagging_n_estimators=10_max_samples=0.9_max_features=0.9,31.499197158710388,24.57777777777778,69.99372782420386
aiare 2,gbr_n_estimators=100_learning_rate=0.01_max_depth=3_subsample=0.8,32.13990826264254,28.3270382868475,270.3465332312168
aiare 2,gbr_n_estimators=100_learning_rate=0.01_max_depth=3_subsample=1.0,32.19845516021645,28.265785554955755,266.85954246133576
aiare 2,elasticnet_alpha=0.5_l1_ratio=0.9,32.22402081637802,31.193692393749334,77.33554467121492
aiare 2,gbr_n_estimators=100_learning_rate=0.01_max_depth=5_subsample=0.8,32.35223489147726,28.546734204089393,272.7138466864031
aiare 2,gbr_n_estimators=100_learning_rate=0.01_max_depth=4_subsample=0.8,32.456254464713275,28.419053805580514,273.0132139959671
aiare 2,gbr_n_estimators=100_learning_rate=0.01_max_depth=4_subsample=1.0,33.282082322446065,30.90811569205806,273.13248855068326
aiare 2,gbr_n_estimators=100_learning_rate=0.01_max_depth=5_subsample=1.0,33.61106385645619,31.086896088271022,275.77388529395904
aiare 2,gbr_n_estimators=100_learning_rate=0.01_max_depth=6_subsample=1.0,34.120032393269284,31.59207354332052,275.1156260300637
aiare 2,gbr_n_estimators=100_learning_rate=0.01_max_depth=6_subsample=0.8,34.25525741430005,30.521320316763504,276.8165561688322
aiare 2,elasticnet_alpha=0.05_l1_ratio=0.3,34.92469278641603,34.32557019199072,85.56240530490044
aiare 2,ridge_alpha=1.0,35.894474135605584,35.25347014300462,88.00250000144298
aiare 2,hgb_max_iter=400_learning_rate=0.01_max_depth=3_min_samples_leaf=10,36.219281577693934,31.106505995844145,163.71892338846277
aiare 2,hgb_max_iter=400_learning_rate=0.01_max_depth=4_min_samples_leaf=10,36.219281577693934,31.106505995844145,163.71892338846277
aiare 2,hgb_max_iter=400_learning_rate=0.01_max_depth=6_min_samples_leaf=10,36.219281577693934,31.106505995844145,163.71892338846277
aiare 2,elasticnet_alpha=0.05_l1_ratio=0.1,37.75435911125169,37.05671028051092,90.9525482173015
aiare 2,elasticnet_alpha=0.1_l1_ratio=0.5,38.038771118740236,37.27216691101751,89.56479986244376
aiare 2,hgb_max_iter=100_learning_rate=0.05_max_depth=3_min_samples_leaf=10,38.65083700478248,32.2469827929984,140.80442442208826
aiare 2,hgb_max_iter=100_learning_rate=0.05_max_depth=4_min_samples_leaf=10,38.65083700478248,32.2469827929984,140.80442442208826
aiare 2,hgb_max_iter=100_learning_rate=0.05_max_depth=6_min_samples_leaf=10,38.65083700478248,32.2469827929984,140.80442442208826
aiare 2,hgb_max_iter=100_learning_rate=0.01_max_depth=3_min_samples_leaf=10,41.511668615587794,35.25388801750965,367.0754644418339
aiare 2,hgb_max_iter=100_learning_rate=0.01_max_depth=4_min_samples_leaf=10,41.511668615587794,35.25388801750965,367.0754644418339
aiare 2,hgb_max_iter=100_learning_rate=0.01_max_depth=6_min_samples_leaf=10,41.511668615587794,35.25388801750965,367.0754644418339
aiare 2,elasticnet_alpha=0.1_l1_ratio=0.3,41.565664815567224,40.657855015530565,96.85682968796824
aiare 2,hgb_max_iter=100_learning_rate=0.1_max_depth=3_min_samples_leaf=10,43.48052019868505,35.6638677595888,117.2926003865951
aiare 2,hgb_max_iter=100_learning_rate=0.1_max_depth=4_min_samples_leaf=10,43.48052019868505,35.6638677595888,117.2926003865951
